Date,Quarter,Close,PE
2005-01-03,2005-Q1,35.591941,16.709831455399062
2005-01-04,2005-Q1,35.228357,16.53913474178404
2005-01-05,2005-Q1,34.869686,16.37074460093897
2005-01-06,2005-Q1,35.051478,16.45609295774648
2005-01-07,2005-Q1,35.881826,16.845927699530517
2005-01-10,2005-Q1,34.682981,16.283089671361502
2005-01-11,2005-Q1,34.147431,16.031657746478874
2005-01-12,2005-Q1,33.194251,15.584155399061034
2005-01-13,2005-Q1,33.430089,15.694877464788734
2005-01-14,2005-Q1,32.93876,15.464206572769957
2005-01-17,2005-Q1,32.914193,15.45267276995305
2005-01-18,2005-Q1,33.439916,15.699491079812203
2005-01-19,2005-Q1,34.068818,15.994750234741783
2005-01-20,2005-Q1,34.35379,16.128539906103285
2005-01-21,2005-Q1,34.35379,16.128539906103285
2005-01-24,2005-Q1,34.50610199999999,16.200047887323944
2005-01-25,2005-Q1,35.41014899999999,16.624483098591547
2005-01-26,2005-Q1,35.41014899999999,16.624483098591547
2005-01-27,2005-Q1,35.38558299999999,16.612949765258215
2005-01-28,2005-Q1,35.483849,16.659084037558685
2005-01-31,2005-Q1,38.64801299999999,18.14460704225352
2005-02-01,2005-Q1,40.706686,19.11112018779343
2005-02-02,2005-Q1,39.198303,18.40295915492958
2005-02-03,2005-Q1,39.945125,18.75357981220657
2005-02-04,2005-Q1,39.547147,18.566735680751176
2005-02-07,2005-Q1,39.139343,18.375278403755868
2005-02-08,2005-Q1,38.765933,18.19996854460094
2005-02-09,2005-Q1,38.589054,18.11692676056338
2005-02-10,2005-Q1,39.036164,18.326837558685448
2005-02-11,2005-Q1,38.913332,18.26916995305164
2005-02-14,2005-Q1,37.842232,17.766306103286386
2005-02-15,2005-Q1,36.967665,17.355711267605635
2005-02-16,2005-Q1,37.395122,17.55639530516432
2005-02-17,2005-Q1,37.621134,17.662504225352112
2005-02-18,2005-Q1,37.994545,17.83781455399061
2005-02-21,2005-Q1,37.139631,17.43644647887324
2005-02-22,2005-Q1,37.25755,17.49180751173709
2005-02-23,2005-Q1,37.011885,17.376471830985917
2005-02-24,2005-Q1,36.864486,17.30727042253521
2005-02-25,2005-Q1,37.15928399999999,17.44567323943662
2005-02-28,2005-Q1,36.85957199999999,17.30496338028169
2005-03-01,2005-Q1,36.99223199999999,2.231135826296744
2005-03-02,2005-Q1,36.87431199999999,2.2240236429433056
2005-03-03,2005-Q1,37.34107599999999,2.252175874547648
2005-03-04,2005-Q1,37.53760799999999,2.2640294330518698
2005-03-07,2005-Q1,37.670266999999996,2.272030579010857
2005-03-08,2005-Q1,39.733852999999996,2.396492943305188
2005-03-09,2005-Q1,40.028650999999996,2.4142732810615204
2005-03-10,2005-Q1,39.39483499999999,2.376045536791315
2005-03-11,2005-Q1,39.99425799999999,2.4121989143546445
2005-03-14,2005-Q1,40.37749499999999,2.435313329312425
2005-03-15,2005-Q1,40.785298999999995,2.4599094692400487
2005-03-16,2005-Q1,40.888477999999985,2.466132569360676
2005-03-17,2005-Q1,41.43876799999999,2.49932255729795
2005-03-18,2005-Q1,41.984143999999986,2.5322161640530765
2005-03-21,2005-Q1,42.215068999999986,2.546144089264174
2005-03-22,2005-Q1,41.90061799999999,2.527178407720145
2005-03-23,2005-Q1,41.448593999999986,2.499915199034982
